job_id,job_title,job_date,job_loc,city_id,job_summary,job_salary,job_education,job_url,company_name,company_type,search_time,search_position,source,search_qualified
0031e33b6d7d2877,Business Controller,2022-05-24,Postcode 5211 in Den Bosch,14.0,"Act as the key contact person and central escalation point for the organization on inventory related topics, including contacts with auditors.",[],master,https://www.indeed.nl/rc/clk?jk=0031e33b6d7d2877&fccid=a125e42080372f4c&vjs=3,BrandLoyalty,employer,2022-06-23 00:31:40,auditor,indeed.nl,True
0050aa937f8a35f3,Subcontractor Verifier,2022-05-24,Rotterdam,4.0,"Position Type:Contractor On Demand.
Bent U enthousiast en ervaren op het gebied van kwaliteit-, veiligheid- en milieu- managementsystemen?
Wat vragen wij van u?",[],master,https://www.indeed.nl/rc/clk?jk=0050aa937f8a35f3&fccid=51e6d37e31a6306f&vjs=3,Lloyd's Register Group,employer,2022-06-23 00:31:40,auditor,indeed.nl,False
013ac2bf6f7f6fb4,Credit Model Strategist,2022-06-22,Thuiswerken in Postcode 3521 in Utrecht,3.0,"Manage stakeholders like regulators and auditors.
Help coordinate the bank’s efforts surrounding the credit models, reporting to auditor and regulators.",[],master,https://www.indeed.nl/rc/clk?jk=013ac2bf6f7f6fb4&fccid=db0b8cca1616eafb&vjs=3,Rabobank,employer,2022-06-23 00:31:40,auditor,indeed.nl,True
026521cdf61887a7,Controleleider,2022-05-24,Amsterdam,2.0,"Mijn klant biedt een uitdagende werkomgeving met voldoende ruimte voor zelfontplooiing.
Als controleleider houd je je voornamelijk bezig met het verrichten van…","[4100, 6600]",master,https://www.indeed.nl/rc/clk?jk=026521cdf61887a7&fccid=86a55298a6d106a2&vjs=3,One Arrow,recruiter,2022-06-23 00:31:59,auditor,indeed.nl,True
03b94197ceb29142,Financial Compliance and Reporting Spec.,2022-05-24,Postcode 6167 in Geleen,79.0,"Prepare the quarterly and full year financial statements for the ARLANXEO Group and alignment with the Group auditor.
Fluent in English (verbal and written).",[],master,https://www.indeed.nl/rc/clk?jk=03b94197ceb29142&fccid=3fa6fb4572c25ccd&vjs=3,ARLANXEO,employer,2022-06-23 00:31:40,auditor,indeed.nl,True
0486e6c6d949de5b,Operational Risk Manager,2022-05-24,Schiphol,253.0,"Preparation of ISAE reporting and supervision of external auditor during testing.
This department is responsible for coordinating risk management for both the…",[],master,https://www.indeed.nl/rc/clk?jk=0486e6c6d949de5b&fccid=c9b9e477b3c84b4d&vjs=3,CBRE,employer,2022-06-23 00:31:40,auditor,indeed.nl,True
048a80235a2fe830,Internal Auditor,2022-05-24,Zaandam,30.0,"Within several business processes (such as marketing, commerce, logistics, real estate, supply chain, IT) you will investigate if the operational processes…","[70000, 80000]",master,https://www.indeed.nl/rc/clk?jk=048a80235a2fe830&fccid=c3f215f3f2d5561b&vjs=3,ahold,employer,2022-06-23 00:31:40,auditor,indeed.nl,False
04f6f2fc69d392d8,Finance Manager,2022-05-24,Vlaardingen,797.0,To manage the annual audit process in conjunction with the appointed auditors to ensure statutory accounts are produced within the required deadlines.,[],master,https://www.indeed.nl/rc/clk?jk=04f6f2fc69d392d8&fccid=954e55536232ffe0&vjs=3,Catenon,recruiter,2022-06-23 00:31:59,auditor,indeed.nl,True
0556c8beb8235beb,EMEA Head of Group and Financial Control,2022-05-24,Hoofddorp,822.0,"Become the key contact for external auditors.
A problem solver with a keen eye for detail, you’ll make sure our teams work accurately in a time-pressured…",[],master,https://www.indeed.nl/rc/clk?jk=0556c8beb8235beb&fccid=8e1b3eba64c2138d&vjs=3,ASICS,employer,2022-06-23 00:31:40,auditor,indeed.nl,True
08770b58efcdc3b1,Security Risk & Control Manager,2022-06-23,Veldhoven,55.0,The Security Risk & Control Framework Manger will be responsible to collaborate with different sectors (Business) and with the RBA Internal Control team to…,[],master,https://www.indeed.nl/rc/clk?jk=08770b58efcdc3b1&fccid=57ed5f0210b0681a&vjs=3,ASML,employer,2022-06-23 00:31:40,auditor,indeed.nl,False
0884964d84f25cfc,Valuation Analyst,2022-05-24,Amsterdam,2.0,"Additionally, this person will interact with our external auditors.
The team is responsible for performance measurement, in-depth portfolio analysis, investor…",[],master,https://www.indeed.nl/rc/clk?jk=0884964d84f25cfc&fccid=1a620804436aa753&vjs=3,YER,recruiter,2022-06-23 00:31:59,auditor,indeed.nl,True
08fad1a05dac56dd,Senior Financial Accountant Poland/Germany/Austria,2022-06-18,Zwaagdijk-Oost+1 plaats,,"Senior Financial Accountant (Full-time, 38 hours a week) As a Senior Financial Accountant at our international headquarters in Noord-Holland, you will hold…",[],master,https://www.indeed.nl/rc/clk?jk=08fad1a05dac56dd&fccid=54efed5821b94cd4&vjs=3,Action,employer,2022-06-23 00:31:40,auditor,indeed.nl,False
0baf46d0fd7bd8bd,"Quantitative (Senior) Associate, Financial Risk Management (FRM)",2022-05-24,Amsterdam,2.0,"Reporting on model performance and discussing your conclusions with model developers, senior management and auditors.",[],master,https://www.indeed.nl/rc/clk?jk=0baf46d0fd7bd8bd&fccid=5e964c4afc56b180&vjs=3,PwC,employer,2022-06-23 00:31:40,auditor,indeed.nl,True
0c34782009785a36,Subcontractor Food Safety Management Systems,2022-05-24,Rotterdam,4.0,Als auditor en specialist binnen jouw vakgebied toets je zelfstandig of in teamverband managementsystemen gericht op kwaliteit en voedselveiligheid (zoals ISO…,[],master,https://www.indeed.nl/rc/clk?jk=0c34782009785a36&fccid=51e6d37e31a6306f&vjs=3,Lloyd's Register Group,employer,2022-06-23 00:31:40,auditor,indeed.nl,False
0d1a2dec857b5d36,Corporate Financial Controller,2022-05-24,Postcode 1119 in Schiphol,253.0,Act as the key liaison with the external auditor for the consolidated financial statement audit and other audit workstreams.,[],master,https://www.indeed.nl/rc/clk?jk=0d1a2dec857b5d36&fccid=75be652db60c264c&vjs=3,Azerion,employer,2022-06-23 00:31:40,auditor,indeed.nl,True
125dd494784b9de7,Market Risk Professional,2022-05-24,Amsterdam,2.0,"CRO NL divisions, Finance, the business Tribes, Corporate Financial Risk, Model Validation, Bank Treasury and also our external stakeholders ECB, DNB and the…",[],master,https://www.indeed.nl/rc/clk?jk=125dd494784b9de7&fccid=5b16841c3468a10d&vjs=3,ING,employer,2022-06-23 00:31:40,auditor,indeed.nl,True
1291335430accb9d,Senior Financial Controller OPEX bij Ahold Delhaize,2022-05-24,Zaandam,30.0,Als Senior Financial Controller ben je verantwoordelijk voor de afsluiting van onze Albert Heijn Support entiteit met daarin onze snel groeiende IT/Tech…,"[5200, 6400]",master,https://www.indeed.nl/rc/clk?jk=1291335430accb9d&fccid=82155e7dde95fe39&vjs=3,european-business-services,employer,2022-06-23 00:31:40,auditor,indeed.nl,True
14cb4a47c64148f0,International Risk Manager,2022-05-24,Den Haag+1 plaats,1.0,"Stakeholder management (internal and external) in the field of financial risks, including senior management, the external auditor and DNB.",[],master,https://www.indeed.nl/rc/clk?jk=14cb4a47c64148f0&fccid=817dbf75ac000d11&vjs=3,Aegon,employer,2022-06-23 00:31:40,auditor,indeed.nl,False
192a772c7cdf3afb,European Transfer Pricing Manager,2022-05-24,Postcode 1097 in Amsterdam,2.0,European Transfer Pricing Manager Do you want to be part of Philips TV and monitors and be responsible for Transfer Pricing related matters for all TPV Group…,[],master,https://www.indeed.nl/rc/clk?jk=192a772c7cdf3afb&fccid=3aa161337aa89cd1&vjs=3,MMD Monitors,employer,2022-06-23 00:31:40,auditor,indeed.nl,False
19a12e334213261a,Head of Accounting Benelux,2022-06-10,Den Bosch,14.0,"Als Head of Accounting word je verantwoordelijk voor een groot Benelux team bestaande uit (Senior) Accountants, Credit Medewerkers en jobstudenten.",[],master,https://www.indeed.nl/rc/clk?jk=19a12e334213261a&fccid=6dc533ddf5710695&vjs=3,CWS boco,employer,2022-06-23 00:31:40,auditor,indeed.nl,True
1b3907c9d5e14656,FINANCIEEL EN OPERATIONEEL AUDITOR regio Leiden,2022-05-24,Leiden,804.0,"Onze klant, een moderne non-profit organisatie gevestigd in de omgeving van Leiden, zijn wij op dit moment op zoek naar een Internal Auditor voor financiële en…","[60000, 75000]",master,https://www.indeed.nl/pagead/clk?mo=r&ad=-6NYlbfkN0BNsY5jqEQHhr5HFclUrvxEZFxelvli_gHqGzUolVTgpGiOy1vuZhlwL67PzUes-aArimblenl2rAe-NCBz0Sb50VfEx207Df4SuGQ90PaSKUX0_fogKp8RzvEIzI69mwArAk-PrCM_HspxCs2wr-iyJzLWEepYyMtEUkz9Xyx2xmfLzBnjkaGr0QfHNSx9-BeoRdzcQY1pxy57sqpFsO2UjFIcOF_LR9YuCFbZm-FnUUimxSsBisJ09Kh-p-5fo92P4FxiXneWQobJqVSwcb8BM0rgtRNku0HrLaOyhOQ8VhOi-89g2bblUpM2leUzhT4jX2KfTLVzdQyVYevhq2bepS59I37gQr2OohSm6BK0Y5Smbx2Zu6xcRVYlFmxL-QkCpMqIrVtdYW8BvEHryvXS6SmtJAFGNtX9b1v6-gN7PCRAEHbb_5xD3QHrVCPNWiIIc2FLdeC8OFkQUts3ZR2GZTrt5d2Jv3ux5gZ3phBLa6toO4k9vHh9Gt9taeE8La9BmZeSFch7Nf9_KshUA-un9uRA0cs-DLRp9lSeVmvfDHHK_-DsrmLUQN3d0bhWAlPDQ2fYcdkuHMCVTcqEo-6XkPb-9U4ZaXlmjkVRLDnvXhpVcvg_bcb4m4rpI1JIEVTblH44gW3kLOY4g1J3LfIArP4N_sMBqCg=&xkcb=SoC_-_M3cG5YKlxGjZ0LbzkdCdPP&p=5&fvj=0&vjs=3,James Woodman,recruiter,2022-06-23 00:31:59,auditor,indeed.nl,False
1e1d435c05190e61,Junior Accounting Officer,2022-05-24,Postcode 1043 in Amsterdam Westpoort,2.0,"You will assist auditors in case of audits performed on client companies.
Working with our Governance Services team, you will work with multinationals,…",[],master,https://www.indeed.nl/rc/clk?jk=1e1d435c05190e61&fccid=58a0b6e7b7d51d7e&vjs=3,Citco,employer,2022-06-23 00:31:40,auditor,indeed.nl,False
1e1e82fd562045e0,Marine auditor,2022-05-24,Rotterdam,4.0,"Technische ondersteuning bieden aan het operationele management, MMS-auditors en klanten & waar nodig ondersteuning bieden aan de operations manager.",[],master,https://www.indeed.nl/rc/clk?jk=1e1e82fd562045e0&fccid=bbb49369b23d08ef&vjs=3,Delta Marine Crewing,employer,2022-06-23 00:31:40,auditor,indeed.nl,False
20e0f7b30468f64a,Tax Manager | GLS,2022-05-24,Schiphol,253.0,"Interact with the companies external auditors.
Assist in the set up and maintenance of the Tax risk management process across GLS Group (Tax control Framework);",[],master,https://www.indeed.nl/pagead/clk?mo=r&ad=-6NYlbfkN0BQx9zSiyEqaPFd55WgSbrogcybLLMOvaJifgHohN9UOu-j8LwobT3yvPUguHIj8zEuZxLVEhHz--SG-Tz57Lj0VrXK700uE4j6H-IbTBWHkXF6HaY7pTcNfhg1z0bbh7lj9l5PvIodC4GdjR3t5-uDbZCPr1AkkVtDv3TAhftL2QsBSQYw0RhTxiG36ljEIycN7Ig2HlxYNkiEu6BzAK6XdEv8ARPhAr9EPdUJsoJfggKX19fP-yankvIyvGSy0O5ZeK1XVrcgBAdkK9IHFGcLsc5fx98d_quSZ2RA4I8rcpbFZ9KAQPzl0jJ7xlYi-g8h8mnWZ6Ekib9GRZ7hHaDes34kFQUNb1epDYaUeRbt2dgp_bEAtBDm5lVaQlartv_IWdTC_jwZOhuxfnUO6kCVOr2tzcRWKf0BrbDo4m51cDYg3zFxUo7NYKY-LvnOoA_yZGw5OdWlNvUyYKGy_0QKYA2KsyfNtIQf6PURuINYBSbQH5CUgs0IaGV7qyPNv61igdbKt_MG2FFwgs5J5T3-IJbDxK6FsnwtuczmdGOHd8hWugbHC-SBCwZDJMUMJcF7yRoXe62yXi6xMeTCpSl0-_NobFp9JlJoo4rSxGzs3xLEjgYHBK9qMmP19JbJiAzrU5FBE4iRXA==&xkcb=SoCs-_M3cG5YKlxGjZ0PbzkdCdPP&p=7&fvj=1&vjs=3,Michael Page,recruiter,2022-06-23 00:31:59,auditor,indeed.nl,False
234a06ea0bb0176a,Financial Controller,2022-06-21,Eindhoven,5.0,"Manage the statutory reporting cycle for the legal entities in the assigned region, in close cooperation with the other Controlling team members and the…",[],master,https://www.indeed.nl/rc/clk?jk=234a06ea0bb0176a&fccid=729eb000fb24b6d7&vjs=3,Fluke,employer,2022-06-23 00:31:40,auditor,indeed.nl,True
248750010cad7005,Business Controller,2022-05-24,Den Bosch,14.0,"Act as the key contact person and central escalation point for the organization on inventory related topics, including contacts with auditors.",[],master,https://www.indeed.nl/rc/clk?jk=248750010cad7005&fccid=2e9dd654f4d9ca9a&vjs=3,Brand Loyalty Group,employer,2022-06-23 00:31:40,auditor,indeed.nl,True
26a7671410658349,Quality Assurance Manager,2022-05-24,Postcode 2131 in Hoofddorp,822.0,"A competitive salary with a maximum of € 6.409 gross per month;
When working fulltime (40 hours), you have 29 holiday days and 13 ADV leave days per year;","[6000, 6500]",master,https://www.indeed.nl/rc/clk?jk=26a7671410658349&fccid=0e8226b93fa32f9a&vjs=3,Unique Amsterdam,recruiter,2022-06-23 00:31:59,auditor,indeed.nl,False
28288daa21746886,Finance Manager - Consultancy,2022-05-24,Amsterdam,2.0,"Responsible for the local audit and relationship with our external auditors and with Global Accounting;
Overall responsibility for the accounting function of…",[],master,https://www.indeed.nl/pagead/clk?mo=r&ad=-6NYlbfkN0BQx9zSiyEqaPFd55WgSbrogcybLLMOvaJifgHohN9UOu-j8LwobT3yyBmzLVZK-56-vgnGJR0ssYqdt8WvQiqvXdVdacBO_RgNFWqUTXKfWMMR2iTn2021tUJUZ66NZ8Fnz-8goqDmE3m8R22TvlXqWD_rAr7GVnScfHK_y38QPh9hWdKoel_FLVnh77998nL6pARaiwRvXwQ-08dDBDBuB2mWVZAVRwBI9h7b-f4dxnU1k3jUKLyjRSGBCtVSNKqEpjclLt-pKJ84HnE63ehnzIokkiRlOyvrLrsz3XNjc4w-JAxbRvlkC5c72KM77Upz114MO9ttPshBq4b3zPeK_AbHyIc0AWekxWiZQUg2PfG4k3kVFmCY2MGUH9pHDKDiT7GuvYrBkhBpACsd7VPxBJ8WhaB2AQeqTXUZro1-D335Yb-sOwAdEp2QqkzWylSR4VbPoyzYqDKpvCf1Zxf2ZzqPmOt5b4xwRzEkJZG_vmeyirV24Cb5gh41BoAAmWsNm0-yS19A36tXMMAcNKxHmya5vd4qzIbFOSlh2IleNDVPKarVMwYDODs4Q_K_0y-alMelsdpXaulOVMykw7FvUjLyHhkKKDVzOFCOFFkTsZjpfeGtuwrI8H2oyxmvkDsSz3TbHSY8tbPap4WBqcf_&xkcb=SoBO-_M3cG5YKlRGjZ0KbzkdCdPP&p=4&fvj=1&vjs=3,Michael Page,recruiter,2022-06-23 00:31:59,auditor,indeed.nl,True
2b06428ae3776b69,Project Management Support Intern,2022-05-24,Thuiswerken in Schiphol,253.0,"Coordinate and execute quality assurance of our processes and platform by collaborating with other departments and partners like Security officers, compliance…",[],master,https://www.indeed.nl/rc/clk?jk=2b06428ae3776b69&fccid=5f0ae4b2519f2185&vjs=3,GrandVision,employer,2022-06-23 00:31:40,auditor,indeed.nl,False
2c4f5aa4056ca61f,Auditor,2022-05-24,Hybride werken in Den Haag,1.0,"Als Auditor functioneer je als onafhankelijke, professionele partner voor het management van PostNL.
Je bereidt audits voor, voert ze tijdig uit en documenteert…","[4000, 5000]",master,https://www.indeed.nl/rc/clk?jk=2c4f5aa4056ca61f&fccid=61e9cf5599758baa&vjs=3,PostNL,employer,2022-06-23 00:31:40,auditor,indeed.nl,True
2d80995db4b9ad67,Junior Accounting Officer,2022-06-04,Amsterdam,2.0,"You will assist auditors in case of audits performed on client companies.
Working with our Governance Services team, you will work with multinationals,…","[2800, 3500]",master,https://www.indeed.nl/pagead/clk?mo=r&ad=-6NYlbfkN0DgOAGrtyix9YPeI81G6czGlan50HhJ9TRbX4elWZNxhmpK2WqdXZL_IwU1ZpZ6kRn2KgsX6C4XYLAAugLCGUtJfkwt_8Vd_7_oGotg4ffBiQXI6QN4g90ziY1zSAo9AxIqtccaNt5UN1aFyYyPt1JkSFRhaopf9VPrFaETmXjHmWwv4JHFJhR3Sg6ysBi3aLzsvzGZLee9Ls0bfSs1MolT95NOJe1koA3nLxmRxp3-81kNlFjFSYpkIbHlCveqtY-fIWlmgoMFol7_JpObthg3-PcRzarXml1wBBlyAY47JTiPk0Kq4Dpw6Bs-f9JFPQgfVMZKqupq8RKozi1IesowK1H3UY2BtqvQVxhX3noT6TjscNmYdVby2dCnz0fvVZo1xHmC1U40iYfAXBOFYpetS_b0Ki08R5VXKE4cTDB0GaJC9FJxgTQ8RWRtEMSNdRdlGeekfmV-0JrxKqlxc28Xn9zYsgefoEmcKjmU0PdflIMDfSiURcGwX0VxbqdHmBkzohD3T3NMjn3HQipW8Xz1oy_YOBmnTST7a2jcM1cXESKU235bdT_JatgMOMUB5uZp_XxKCaq72Pphb4A94hTKVp4XMS2AKCTEg6jhVfy0AAiU87sdzn_txtVOrASPvJDEQkFVE2Ww3snkIdvGMTKdi6uRDgmGOsbjYacaL-cJGUOB8gmb1Hzs0lTVc4MlKSFxAwTJCxBb4odhjsqwZ7L2ADLFiIK0n-k=&xkcb=SoDp-_M3cG5YKkxGjZ0IbzkdCdPP&p=12&fvj=0&vjs=3,Walters People,recruiter,2022-06-23 00:31:59,auditor,indeed.nl,False
2e73c909aa0a13b0,Director of Finance,2022-05-24,Willemstad Curaçao,454.0,"Successful completion of all internal and external financial audits, including coordination of work with CPA firms and delivering information requested by…",[],master,https://www.indeed.nl/rc/clk?jk=2e73c909aa0a13b0&fccid=8a2065d7355c3eb9&vjs=3,Courtyard by Marriott - Willemstad,employer,2022-06-23 00:31:40,auditor,indeed.nl,False
2eae3dc64719aa83,Senior Model Validator,2022-05-31,Amsterdam,2.0,"Ample experience with adequate, effective stakeholder management, as well as auditors, regulators and onsite inspections.",[],master,https://www.indeed.nl/rc/clk?jk=2eae3dc64719aa83&fccid=ab7c67e2cdbc0ed5&vjs=3,HamlynWilliams,recruiter,2022-06-23 00:31:59,auditor,indeed.nl,True
2ee1e28d4e85c3b7,Senior Credit Controller Germany,2022-06-01,Den Haag,1.0,"You will manage your own receivables customer portfolio, monitors the DSO (Days of Sales Outstanding) and anticipates thereon in a timely and efficient manner,…","[3400, 3900]",master,https://www.indeed.nl/company/X--EQUO-Werving-&-Selectie-&-Detachering/jobs/Senior-Credit-Controller-Germany-2ee1e28d4e85c3b7?fccid=03fb1488f42e95d4&vjs=3,X-EQUO Werving & Selectie & Detachering BV,employer,2022-06-23 00:31:40,auditor,indeed.nl,True
33cee519094a92cc,IT Risk Officer,2022-05-26,Amsterdam,2.0,"Strong stakeholder management skills (control/process owners, auditors).
Knab was founded in 2012 because we wanted to do things differently.",[],master,https://www.indeed.nl/rc/clk?jk=33cee519094a92cc&fccid=459ca6a30f461e8e&vjs=3,Knab,employer,2022-06-23 00:31:40,auditor,indeed.nl,True
35ac92b3ba2bac08,Junior IT Auditor,2022-05-24,Noord-Brabant,,"Mooie mogelijkheden zijn aanwezig op het gebied van Cybersecurity, Robotic Process Automation, Business Intelligence, Process Mining en Data Analyse binnen het …",[],master,https://www.indeed.nl/rc/clk?jk=35ac92b3ba2bac08&fccid=73fa0fae7b47e5b5&vjs=3,Van Oers Accountancy & Advies,employer,2022-06-23 00:31:40,auditor,indeed.nl,False
35de23e12734c6f4,Financial Controller,2022-06-10,Postcode 1016 in Amsterdam Centrum,2.0,"Liaise with external auditors, manage pre-audit planning, provide relevant information for audits and follow up on audit findings.",[],master,https://www.indeed.nl/rc/clk?jk=35de23e12734c6f4&fccid=40d61315743d533f&vjs=3,Recruitee,employer,2022-06-23 00:31:40,auditor,indeed.nl,True
3696cc4c8b2e9b0d,GMP Quality Systems Specialist,2022-06-08,Leiden,804.0,The department Quality Systems & Compliance is responsible for (the improvement of) the GMP compliance status within Janssen Biologics B.V.,[],master,https://www.indeed.nl/rc/clk?jk=3696cc4c8b2e9b0d&fccid=0bed8e17bc113980&vjs=3,Johnson & Johnson,employer,2022-06-23 00:31:40,auditor,indeed.nl,False
37ebf6689722f3ad,Senior Specialist Compliance and Tax Reporting,2022-05-27,Amsterdam,2.0,"Intensive communication with internal and external auditors and coordination of audits;
Location: Oss, with possibility to work from home (preferably 2 days per…",[],master,https://www.indeed.nl/rc/clk?jk=37ebf6689722f3ad&fccid=3b5522176c21a60c&vjs=3,Organon,employer,2022-06-23 00:31:40,auditor,indeed.nl,False
3988872aef423fb7,Subcontactor,2022-05-24,Rotterdam,4.0,"Position Type:Contractor On Demand.
Op basis van uw deskundigheid biedt U de opdrachtgever een meerwaarde in de ontwikkeling van onze dienstverlening.",[],master,https://www.indeed.nl/rc/clk?jk=3988872aef423fb7&fccid=51e6d37e31a6306f&vjs=3,Lloyd's Register Group,employer,2022-06-23 00:31:40,auditor,indeed.nl,True
3a2ad4a3f323f088,Financial Auditor,2022-05-24,Amstelveen,803.0,"Circa 3 jaar werkervaring als assistent accountant in de auditpraktijk, of als (internal) auditor.
Je hebt al enkele jaren ervaring opgedaan als assistent…",[5229],master,https://www.indeed.nl/rc/clk?jk=3a2ad4a3f323f088&fccid=259a62d86bb5b3a7&vjs=3,SVB,employer,2022-06-23 00:31:40,auditor,indeed.nl,False
3a2dc003fc153f7f,Global Senior Internal Auditor,2022-06-01,Leidschendam,72.0,"Manage and participate in (international) audit engagements, e.g. on business processes, organisations, projects, IT applications & processes and reporting…",[],master,https://www.indeed.nl/rc/clk?jk=3a2dc003fc153f7f&fccid=831b1667b781d443&vjs=3,Tewes,recruiter,2022-06-23 00:31:59,auditor,indeed.nl,False
3a821168960628ac,Internal Auditor – Innovation and Technology,2022-05-24,Alphen aan den Rijn,18.0,"Interact with technical/infrastructure and application development/architecture teams to assess risks (including security, compliance and resiliency) arising…",[],master,https://www.indeed.nl/rc/clk?jk=3a821168960628ac&fccid=f46e2fd6ab3f5a72&vjs=3,Wolters Kluwer,recruiter,2022-06-23 00:31:59,auditor,indeed.nl,False
3d4c677f6db3f612,Accounting Controller,2022-05-24,Postcode 5657 in Eindhoven,5.0,"Description As a independent subsidiary of Koch Industries Inc, Molex makes a connected world possible by enabling technology that transforms the future and…",[],master,https://www.indeed.nl/rc/clk?jk=3d4c677f6db3f612&fccid=de113fe345574782&vjs=3,Molex,employer,2022-06-23 00:31:40,auditor,indeed.nl,True
3d787ce513634481,Models Senior Auditor,2022-05-24,Amsterdam,2.0,"As a Models Senior Auditor you will be challenging the models and assessing the model design, development, validation, implementation, monitoring, together with…",[],master,https://www.indeed.nl/rc/clk?jk=3d787ce513634481&fccid=5b16841c3468a10d&vjs=3,ING,employer,2022-06-23 00:31:40,auditor,indeed.nl,True
3e7e08dd302883c9,Manager Cybersecurity - Technology Risk,2022-05-24,Postcode 1083 in Amsterdam Zuid,2.0,"Je bent geregistreerd als Register EDP-auditor (RE) bij NOREA.
Als Manager Cybersecurity Technology Risk maak je onderdeel uit van een meer technisch team…",[],master,https://www.indeed.nl/rc/clk?jk=3e7e08dd302883c9&fccid=1544766d4c2915b0&vjs=3,EY,employer,2022-06-23 00:31:40,auditor,indeed.nl,True
3f01404c8c5379a3,Financial controller,2022-05-24,Nieuw-Vennep,,"You have direct contact with the internal customer or with external auditors to provide accurate information.
Handling / preparing the payroll tax, VAT and VPB.",[],master,https://www.indeed.nl/rc/clk?jk=3f01404c8c5379a3&fccid=45760e614a6eb614&vjs=3,Frendz Finance,recruiter,2022-06-23 00:31:59,auditor,indeed.nl,False
3f9599cea336b50b,Project Quality Manager,2022-05-24,Schiedam,790.0,"You are responsible for ensuring compliance with all standards, rules and other requirements imposed by Company, Regulators, Clients and other relevant…",[],master,https://www.indeed.nl/rc/clk?jk=3f9599cea336b50b&fccid=a9a5024d4b747148&vjs=3,SBM Offshore,employer,2022-06-23 00:31:40,auditor,indeed.nl,True
